ID_Post,User_Name,Comments,Sentiments,Date_Comment
POST_D_071,User_7345,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-03 03:47:03
POST_D_071,User_9067,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-04 09:47:03
POST_D_071,User_4634,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-04 16:47:03
POST_D_072,User_5981,Comment souscrire à l'offre Ramadan?,Neutre,2025-11-21 15:47:03
POST_D_072,User_9314,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-21 23:47:03
POST_D_072,User_3965,شكرا على التحسينات في الشبكة,Positif,2025-11-21 11:47:03
POST_D_072,User_2288,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-22 03:47:03
POST_D_072,User_4476,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-22 03:47:03
POST_D_072,User_4265,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-22 12:47:03
POST_D_072,User_5863,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-22 15:47:03
POST_D_072,User_6645,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-21 07:47:03
POST_M_073,User_8291,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-03 02:47:03
POST_M_073,User_4309,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-01 23:47:03
POST_M_073,User_8330,شكرا على التحسينات في الشبكة,Positif,2025-10-02 14:47:03
POST_M_073,User_4937,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-02 04:47:03
POST_M_073,User_4414,كيف أشترك في العرض الجديد؟,Neutre,2025-10-02 21:47:03
POST_M_073,User_3728,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-03 11:47:03
POST_M_073,User_2131,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-03 01:47:03
POST_M_073,User_6269,كيف أشترك في العرض الجديد؟,Neutre,2025-10-02 17:47:03
POST_M_073,User_6037,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-03 01:47:03
POST_M_073,User_2850,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-02 23:47:03
POST_M_073,User_7359,كيف أشترك في العرض الجديد؟,Neutre,2025-10-03 08:47:03
POST_M_073,User_6163,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-03 17:47:03
POST_M_073,User_6036,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-03 15:47:03
POST_M_073,User_1308,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-03 20:47:03
POST_D_074,User_8603,ما هي أوقات خدمة العملاء؟,Neutre,2025-11-15 05:47:03
POST_D_074,User_5228,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-16 04:47:03
POST_D_074,User_5832,شكرا على التحسينات في الشبكة,Positif,2025-11-16 07:47:03
POST_D_074,User_8059,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-16 03:47:03
POST_D_074,User_5226,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-16 08:47:03
POST_D_074,User_4231,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-16 04:47:03
POST_D_074,User_8028,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-16 15:47:03
POST_D_074,User_3565,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-15 11:47:03
POST_D_074,User_9193,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-11-15 07:47:03
POST_D_074,User_1192,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-15 09:47:03
POST_D_074,User_2749,شكرا على التحسينات في الشبكة,Positif,2025-11-16 15:47:03
POST_O_075,User_3231,شكرا على التحسينات في الشبكة,Positif,2025-10-19 22:47:03
POST_O_075,User_2882,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-21 09:47:03
POST_O_075,User_2681,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-21 08:47:03
POST_O_075,User_4119,كيف أشترك في العرض الجديد؟,Neutre,2025-10-20 03:47:03
POST_O_075,User_2874,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-20 18:47:03
POST_O_075,User_2920,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-21 16:47:03
POST_O_075,User_5813,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-20 22:47:03
POST_O_075,User_2001,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-20 04:47:03
POST_O_075,User_8350,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-21 20:47:03
POST_O_075,User_3653,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-20 05:47:03
POST_O_075,User_6225,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-20 00:47:03
POST_O_076,User_8574,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-05 05:47:03
POST_O_076,User_6461,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-06 10:47:03
POST_O_076,User_4741,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-06 14:47:03
POST_O_076,User_5010,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-05 22:47:03
POST_O_076,User_9167,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-05 15:47:03
POST_O_076,User_9984,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-06 21:47:03
POST_O_076,User_4959,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-06 20:47:03
POST_O_076,User_3360,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-06 14:47:03
POST_O_076,User_6237,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-05 12:47:03
POST_O_076,User_4121,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-06 14:47:03
POST_O_076,User_7245,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-06 14:47:03
POST_O_076,User_7085,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-05 08:47:03
POST_O_076,User_3605,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-06 01:47:03
POST_O_077,User_3000,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-24 11:47:03
POST_O_077,User_9029,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-24 11:47:03
POST_O_077,User_8548,شكرا على التحسينات في الشبكة,Positif,2025-09-25 15:47:03
POST_O_077,User_4595,شكرا على التحسينات في الشبكة,Positif,2025-09-24 11:47:03
POST_O_077,User_1723,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-25 08:47:03
POST_O_077,User_9546,شكرا على التحسينات في الشبكة,Positif,2025-09-25 14:47:03
POST_O_077,User_7400,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-24 22:47:03
POST_O_077,User_8317,شكرا على التحسينات في الشبكة,Positif,2025-09-23 23:47:03
POST_O_077,User_8512,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-24 13:47:03
POST_O_077,User_3679,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-25 12:47:03
POST_O_077,User_1262,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-24 06:47:03
POST_O_077,User_7389,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-25 16:47:03
POST_O_077,User_6050,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-25 18:47:03
POST_O_077,User_7816,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-25 06:47:03
POST_O_077,User_8695,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-24 02:47:03
POST_O_077,User_7676,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-24 19:47:03
POST_O_077,User_6001,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-25 05:47:03
POST_O_077,User_1139,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-24 04:47:03
POST_O_077,User_3131,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-24 09:47:03
POST_O_077,User_7877,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-24 08:47:03
POST_O_077,User_1921,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-24 05:47:03
POST_O_077,User_4401,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-23 23:47:03
POST_O_078,User_6475,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-26 19:47:03
POST_O_078,User_3324,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-26 04:47:03
POST_O_078,User_6300,شكرا على التحسينات في الشبكة,Positif,2025-10-26 23:47:03
POST_O_078,User_2591,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-26 23:47:03
POST_O_078,User_7928,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-26 14:47:03
POST_O_078,User_6312,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-26 02:47:03
POST_O_078,User_5554,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-27 06:47:03
POST_O_078,User_6297,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-25 22:47:03
POST_O_078,User_4366,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-27 11:47:03
POST_O_078,User_2118,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-26 10:47:03
POST_O_078,User_5009,شكرا على التحسينات في الشبكة,Positif,2025-10-26 19:47:03
POST_O_078,User_5759,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-26 01:47:03
POST_O_078,User_7022,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-27 19:47:03
POST_O_078,User_5021,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-26 12:47:03
POST_O_078,User_9440,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-27 07:47:03
POST_O_078,User_9159,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-27 20:47:03
POST_O_078,User_1737,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-27 21:47:03
POST_O_078,User_4004,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-25 22:47:03
POST_O_078,User_9017,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-27 00:47:03
POST_O_078,User_7267,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-27 17:47:03
POST_O_078,User_1997,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-27 01:47:03
POST_O_078,User_7530,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-27 03:47:03
POST_O_078,User_5094,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-25 23:47:03
POST_O_078,User_7557,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-26 10:47:03
POST_O_079,User_9933,كيف أشترك في العرض الجديد؟,Neutre,2025-09-25 18:47:03
POST_O_079,User_2876,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-25 09:47:03
POST_O_079,User_2464,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-24 17:47:03
POST_O_079,User_6147,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-25 21:47:03
POST_O_079,User_5115,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-25 21:47:03
POST_O_079,User_9113,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-24 09:47:03
POST_O_079,User_9555,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-25 11:47:03
POST_O_079,User_5559,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-24 03:47:03
POST_M_080,User_8019,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-07 10:47:03
POST_M_080,User_3609,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-07 00:47:03
POST_M_080,User_4319,كيف أشترك في العرض الجديد؟,Neutre,2025-10-07 20:47:03
POST_M_080,User_3950,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-08 01:47:03
POST_M_080,User_6199,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-07 08:47:03
POST_M_080,User_1448,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-07 03:47:03
POST_M_080,User_3788,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-08 06:47:03
POST_M_080,User_3729,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-08 05:47:03
POST_M_080,User_1925,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 14:47:03
POST_M_080,User_7756,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-07 13:47:03
POST_M_080,User_3359,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-07 18:47:03
POST_M_080,User_5498,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-07 18:47:03
POST_M_080,User_8755,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-06 23:47:03
POST_M_080,User_6494,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-07 11:47:03
POST_M_080,User_5703,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-07 07:47:03
POST_M_080,User_9697,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-08 18:47:03
POST_M_080,User_7286,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-07 00:47:03
POST_M_080,User_4347,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-07 14:47:03
POST_M_080,User_1825,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-07 16:47:03
POST_M_080,User_2380,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-07 11:47:03
POST_M_080,User_7273,شكرا على التحسينات في الشبكة,Positif,2025-10-07 03:47:03
POST_M_080,User_6359,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-08 15:47:03
POST_M_081,User_8608,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-14 13:47:03
POST_M_081,User_4198,كيف أشترك في العرض الجديد؟,Neutre,2025-11-13 10:47:03
POST_M_081,User_4226,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-13 08:47:03
POST_M_081,User_8300,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-14 10:47:03
POST_M_081,User_3476,شكرا على التحسينات في الشبكة,Positif,2025-11-14 17:47:03
POST_M_082,User_4663,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-27 03:47:03
POST_M_082,User_3022,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-27 13:47:03
POST_M_082,User_9384,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-28 06:47:03
POST_M_082,User_9832,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-28 11:47:03
POST_M_082,User_6196,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-27 01:47:03
POST_M_082,User_8940,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-27 02:47:03
POST_M_082,User_6064,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-28 01:47:03
POST_M_082,User_6172,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-27 18:47:03
POST_M_082,User_7128,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-27 03:47:03
POST_M_082,User_3807,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-27 10:47:03
POST_M_082,User_5023,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-28 20:47:03
POST_M_082,User_6342,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-28 09:47:03
POST_M_082,User_3242,شكرا على التحسينات في الشبكة,Positif,2025-10-27 14:47:03
POST_M_082,User_2040,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-27 10:47:03
POST_M_082,User_5891,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-28 17:47:03
POST_M_082,User_5006,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-27 10:47:03
POST_M_082,User_3898,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-26 22:47:03
POST_M_082,User_1832,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-28 03:47:03
POST_M_082,User_5797,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-28 19:47:03
POST_M_082,User_5747,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-28 21:47:03
POST_M_082,User_3030,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-27 09:47:03
POST_M_082,User_2865,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-27 21:47:03
POST_M_082,User_2940,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-27 09:47:03
POST_D_083,User_8030,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-27 03:47:03
POST_D_083,User_1616,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-26 20:47:03
POST_D_083,User_2462,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-27 01:47:03
POST_D_083,User_1488,شكرا على التحسينات في الشبكة,Positif,2025-11-26 14:47:03
POST_D_083,User_1178,شكرا على التحسينات في الشبكة,Positif,2025-11-27 02:47:03
POST_D_083,User_3343,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-27 14:47:03
POST_D_083,User_3573,ما هي أوقات خدمة العملاء؟,Neutre,2025-11-27 12:47:03
POST_D_083,User_7315,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-26 13:47:03
POST_D_083,User_6654,Comment souscrire à l'offre Ramadan?,Neutre,2025-11-26 15:47:03
POST_D_083,User_5138,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-26 03:47:03
POST_D_083,User_6376,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-26 09:47:03
POST_D_083,User_8902,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-26 09:47:03
POST_D_083,User_4327,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-26 16:47:03
POST_D_083,User_9904,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-26 15:47:03
POST_D_083,User_7702,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-27 06:47:03
POST_D_083,User_1569,كيف أشترك في العرض الجديد؟,Neutre,2025-11-27 05:47:03
POST_D_083,User_6331,ما هي أوقات خدمة العملاء؟,Neutre,2025-11-26 21:47:03
POST_D_083,User_9452,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-27 01:47:03
POST_D_083,User_2769,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-27 02:47:03
POST_D_083,User_7521,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-26 11:47:03
POST_D_083,User_5875,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-26 00:47:03
POST_D_083,User_9874,كيف أشترك في العرض الجديد؟,Neutre,2025-11-27 13:47:03
POST_D_084,User_9584,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-17 21:47:03
POST_D_084,User_1569,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-16 17:47:03
POST_D_084,User_5948,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-17 01:47:03
POST_D_084,User_5205,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-17 21:47:03
POST_D_084,User_6427,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-17 06:47:03
POST_D_084,User_2292,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-16 22:47:03
POST_D_084,User_7831,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-17 20:47:03
POST_D_084,User_6848,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-16 13:47:03
POST_D_084,User_5222,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-16 08:47:03
POST_D_084,User_4112,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-17 16:47:03
POST_D_084,User_5652,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-17 16:47:03
POST_D_084,User_2029,شكرا على التحسينات في الشبكة,Positif,2025-09-17 05:47:03
POST_D_084,User_1212,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-16 06:47:03
POST_D_084,User_1688,شكرا على التحسينات في الشبكة,Positif,2025-09-16 18:47:03
POST_D_084,User_4689,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-15 22:47:03
POST_D_084,User_1989,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-17 11:47:03
POST_D_084,User_9187,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-17 01:47:03
POST_D_084,User_7945,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-17 09:47:03
POST_O_085,User_3660,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-16 11:47:03
POST_O_085,User_2405,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-15 08:47:03
POST_O_085,User_5500,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-15 08:47:03
POST_O_085,User_2196,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-16 20:47:03
POST_O_085,User_3149,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-16 02:47:03
POST_O_085,User_8309,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-15 22:47:03
POST_O_085,User_5237,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-15 05:47:03
POST_O_085,User_7857,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-16 20:47:03
POST_O_085,User_7042,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-16 14:47:03
POST_O_085,User_5958,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-16 17:47:03
POST_O_085,User_8339,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-16 09:47:03
POST_O_085,User_1148,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-15 13:47:03
POST_O_085,User_8015,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-15 11:47:03
POST_O_085,User_9476,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-16 06:47:03
POST_O_085,User_6884,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-16 21:47:03
POST_O_085,User_6539,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-15 02:47:03
POST_O_085,User_5339,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-16 09:47:03
POST_O_085,User_2965,شكرا على التحسينات في الشبكة,Positif,2025-10-15 09:47:03
POST_O_085,User_4440,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-15 14:47:03
POST_O_085,User_1020,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-16 01:47:03
POST_O_085,User_8384,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-15 07:47:03
POST_O_085,User_3424,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-16 06:47:03
POST_M_086,User_4331,كيف أشترك في العرض الجديد؟,Neutre,2025-11-04 19:47:03
POST_M_086,User_3387,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-04 00:47:03
POST_M_086,User_1853,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-03 15:47:03
POST_M_086,User_9948,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-03 17:47:03
POST_M_086,User_4020,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-03 12:47:03
POST_M_086,User_6153,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-04 04:47:03
POST_M_086,User_7025,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-03 00:47:03
POST_M_086,User_5471,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-03 20:47:03
POST_M_086,User_5952,شكرا على التحسينات في الشبكة,Positif,2025-11-04 07:47:03
POST_M_086,User_3967,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-04 16:47:03
POST_M_086,User_2470,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-04 19:47:03
POST_M_086,User_9118,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-03 00:47:03
POST_M_086,User_5838,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-04 02:47:03
POST_M_086,User_6150,كيف أشترك في العرض الجديد؟,Neutre,2025-11-04 05:47:03
POST_M_086,User_7471,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-04 02:47:03
POST_M_087,User_6893,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-25 10:47:03
POST_M_087,User_8801,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-24 03:47:03
POST_M_087,User_9070,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-24 16:47:03
POST_M_087,User_8152,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-24 20:47:03
POST_M_087,User_4566,Comment souscrire à l'offre Ramadan?,Neutre,2025-11-24 21:47:03
POST_M_087,User_2734,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-24 14:47:03
POST_M_087,User_3752,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-25 12:47:03
POST_M_087,User_8822,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-24 10:47:03
POST_M_087,User_7676,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-11-25 14:47:03
POST_M_087,User_8997,شكرا على التحسينات في الشبكة,Positif,2025-11-25 08:47:03
POST_M_087,User_3933,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-24 03:47:03
POST_M_087,User_4069,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-24 00:47:03
POST_M_087,User_3119,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-23 22:47:03
POST_M_087,User_1509,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-24 13:47:03
POST_D_088,User_8922,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-19 15:47:03
POST_D_088,User_2009,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-18 11:47:03
POST_D_088,User_7932,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-18 22:47:03
